Year,Donor Name,CBPF Name,Paid Amount,Pledged Amount,Total Contributions,Local Curency,Exchange Rate,Paid Amount (Local Currency),Pledged Amount (Local Currency),Total Contributions (Local Currency)
2021,"France","Burkina Faso (RhPF)",1219512.2,0,1219512.2,"EUR","0.820000",1000000,0,1000000
2021,"France","CAR",563063.06,0,563063.06,"EUR ","0.890000",500000,0,500000
2021,"France","Ethiopia",1219512.2,0,1219512.2,"EUR","0.820000",1000000,0,1000000
2021,"France","Lebanon",609756.1,0,609756.1,"EUR","0.820000",500000,0,500000
2021,"France","oPt",304878.05,0,304878.05,"EUR","0.820000",250000,0,250000
2021,"France","Syria Cross border",12566767.96,0,12566767.96,"EUR","0.840000",10599285,0,10599285
2021,"France","Yemen",1219512.2,0,1219512.2,"EUR","0.820000",1000000,0,1000000
2021,"Germany","Afghanistan",93458567.21,0,93458567.21,"EUR ","0.860000",80253777,0,80253777
2021,"Germany","Burkina Faso (RhPF)",1126126.13,0,1126126.13,"EUR","0.890000",1000000,0,1000000
2021,"Germany","CAR",15133916,0,15133916,"EUR ","0.860000",12990463,0,12990463
2021,"Germany","DRC",23347749,0,23347749,"EUR ","0.850000",19912700,0,19912700
2021,"Germany","Ethiopia",24735114.44,0,24735114.44,"EUR","0.850000",21000000,0,21000000
2021,"Germany","Iraq",9917118.79,0,9917118.79,"EUR","0.860000",8500000,0,8500000
2021,"Germany","Jordan",2344665.89,0,2344665.89,"EUR","0.850000",2000000,0,2000000
2021,"Germany","Lebanon",8067710.15,0,8067710.15,"EUR","0.870000",7000000,0,7000000
2021,"Germany","Myanmar",4031381.31,0,4031381.31,"EUR","0.870000",3500000,0,3500000
2021,"Germany","Niger (RhPF)",5966587.11,0,5966587.11,"EUR","0.840000",5000000,0,5000000
2021,"Germany","Nigeria",13878220.52,0,13878220.52,"EUR","0.860000",12000000,0,12000000
2021,"Germany","oPt",12651831.99,0,12651831.99,"EUR","0.830000",10500000,0,10500000
2021,"Germany","Somalia",27883840,0,27883840,"EUR ","0.860000",23984169,0,23984169
2021,"Germany","South Sudan",19818479,0,19818479,"EUR ","0.860000",16946410,0,16946410
2021,"Germany","Sudan",24286456,0,24286456,"EUR ","0.860000",20983413,0,20983413
2021,"Germany","Syria",3516998.83,0,3516998.83,"EUR","0.850000",3000000,0,3000000
2021,"Germany","Syria Cross border",64405096.57,0,64405096.57,"EUR","0.850000",55000000,0,55000000
2021,"Germany","Ukraine",5897976.49,0,5897976.49,"EUR","0.850000",5000000,0,5000000
2021,"Germany","Venezuela",4161712.25,0,4161712.25,"EUR","0.840000",3500000,0,3500000
2021,"Germany","Yemen",29006116.7,0,29006116.7,"EUR","0.840000",24500000,0,24500000
2021,"Greece","Afghanistan",36844.92,0,36844.92,"EUR ","0.820000",30029,0,30029
2021,"Greece","Yemen",35799.52,0,35799.52,"EUR","0.840000",30000,0,30000
2021,"Iceland","Afghanistan",192604.01,0,192604.01,"ISK ","126.990000",24458783,0,24458783
2021,"Iceland","Lebanon",194295.49,0,194295.49,"ISK","128.670000",25000000.7,0,25000000.7
2021,"Iceland","Niger (RhPF)",207314.04,0,207314.04,"ISK","120.590000",25000000.08,0,25000000.08
2021,"Iceland","oPt",196263.15,0,196263.15,"ISK","127.380000",25000000.05,0,25000000.05
2021,"Iceland","Syria",194295.49,0,194295.49,"ISK","128.670000",25000000.7,0,25000000.7
2021,"Iceland","Yemen",196263.15,0,196263.15,"ISK","127.380000",25000000.05,0,25000000.05
2021,"Ireland","Afghanistan",1738731.84,0,1738731.84,"EUR ","0.860000",1488310,0,1488310
2021,"Ireland","CAR",3638390.92,0,3638390.92,"EUR ","0.830000",3005311,0,3005311
2021,"Ireland","DRC",3003490.92,0,3003490.92,"EUR ","0.830000",2480884,0,2480884
2021,"Ireland","Ethiopia",11399881.72,0,11399881.72,"EUR","0.880000",10000000,0,10000000
2021,"Ireland","Iraq",1193317.42,0,1193317.42,"EUR","0.840000",1000000,0,1000000
2021,"Ireland","Lebanon",1789976.13,0,1789976.13,"EUR","0.840000",1500000,0,1500000
2021,"Ireland","Myanmar",563063.06,0,563063.06,"EUR","0.890000",500000,0,500000
2021,"Ireland","Niger (RhPF)",563063.06,0,563063.06,"EUR","0.890000",500000,0,500000
2021,"Ireland","Nigeria",1210653.75,0,1210653.75,"EUR","0.830000",1000000,0,1000000
2021,"Ireland","oPt",475808.74,0,475808.74,"EUR","0.840000",400000,0,400000
2021,"Ireland","Somalia",4164581.92,0,4164581.92,"EUR ","0.860000",3572033,0,3572033
2021,"Ireland","South Sudan",3028740.92,0,3028740.92,"EUR ","0.830000",2501740,0,2501740
2021,"Ireland","Sudan",3638390.92,0,3638390.92,"EUR ","0.830000",3005311,0,3005311
2021,"Ireland","Syria Cross border",4056958.49,0,4056958.49,"EUR","0.860000",3500000,0,3500000
2021,"Ireland","Venezuela",563063.06,0,563063.06,"EUR","0.890000",500000,0,500000
2021,"Ireland","Yemen",7223687.11,0,7223687.11,"EUR","0.830000",6000000,0,6000000
2021,"Italy","Afghanistan",12055451.69,0,12055451.69,"EUR ","0.890000",10705241,0,10705241
2021,"Italy","CAR",1175209.62,0,1175209.62,"EUR ","0.840000",988351,0,988351
2021,"Italy","Ethiopia",582750.58,0,582750.58,"EUR","0.860000",500000,0,500000
2021,"Italy","Iraq",563063.06,0,563063.06,"EUR","0.890000",500000,0,500000
2021,"Italy","Jordan",582750.58,0,582750.58,"EUR","0.860000",500000,0,500000
2021,"Italy","Lebanon",1407657.66,0,1407657.66,"EUR","0.890000",1250000,0,1250000
2021,"Italy","Syria",2358490.57,0,2358490.57,"EUR","0.850000",2000000,0,2000000
2021,"Italy","Syria Cross border",1789976.13,0,1789976.13,"EUR","0.840000",1500000,0,1500000
2021,"Japan","Iraq",400000,0,400000,"USD","1.000000",400000,0,400000
2021,"Japan","Syria",400000,0,400000,"USD","1.000000",400000,0,400000
2021,"Jersey","CAR",347805.5,0,347805.5,"GBP ","0.720000",249029,0,249029
2021,"Jersey","Ethiopia",132978.73,0,132978.73,"GBP","0.750000",100000,0,100000
2021,"Jersey","Syria",349162.01,0,349162.01,"GBP","0.720000",250000,0,250000
2021,"Jersey","Yemen",488826.82,0,488826.82,"GBP","0.720000",350000,0,350000
2021,"Korea, Republic of","Burkina Faso (RhPF)",750000,0,750000,"USD","1.000000",750000,0,750000
2021,"Korea, Republic of","Myanmar",300000,0,300000,"USD","1.000000",300000,0,300000
2021,"Korea, Republic of","Niger (RhPF)",750000,0,750000,"USD","1.000000",750000,0,750000
2021,"Korea, Republic of","oPt",500000,0,500000,"USD","1.000000",500000,0,500000
2021,"Korea, Republic of","Syria",1000000,0,1000000,"USD","1.000000",1000000,0,1000000
2021,"Korea, Republic of","Syria Cross border",1500000,0,1500000,"USD","1.000000",1500000,0,1500000
2021,"Korea, Republic of","Ukraine",400000,0,400000,"USD","1.000000",400000,0,400000
2021,"Korea, Republic of","Venezuela",800000,0,800000,"USD","1.000000",800000,0,800000
2021,"Korea, Republic of","Yemen",2500000,0,2500000,"USD","1.000000",2500000,0,2500000
2021,"Lithuania","Ukraine",121951.22,0,121951.22,"EUR","0.820000",100000,0,100000
2021,"Lithuania","Yemen",117233.29,0,117233.29,"EUR","0.850000",100000,0,100000
2021,"Luxembourg","Afghanistan",426038.55,0,426038.55,"EUR ","0.820000",349352,0,349352
2021,"Luxembourg","Burkina Faso (RhPF)",426829.27,0,426829.27,"EUR","0.820000",350000,0,350000
2021,"Luxembourg","CAR",365175.9,0,365175.9,"EUR ","0.820000",299444,0,299444
2021,"Luxembourg","DRC",426038.55,0,426038.55,"EUR ","0.820000",349352,0,349352
2021,"Luxembourg","Iraq",365853.66,0,365853.66,"EUR","0.820000",300000,0,300000
2021,"Luxembourg","Myanmar",426829.27,0,426829.27,"EUR","0.820000",350000,0,350000
2021,"Luxembourg","Nigeria",695345.72,0,695345.72,"EUR","0.860000",600000,0,600000
2021,"Luxembourg","South Sudan",365175.9,0,365175.9,"EUR ","0.820000",299444,0,299444
2021,"Luxembourg","Syria",1000223.77,0,1000223.77,"EUR","0.850000",850000,0,850000
2021,"Luxembourg","Ukraine",426829.27,0,426829.27,"EUR","0.820000",350000,0,350000
2021,"Luxembourg","Yemen",426829.27,0,426829.27,"EUR","0.820000",350000,0,350000
2021,"Malaysia","Yemen",100000,0,100000,"USD","1.000000",100000,0,100000
2021,"Malta","Yemen",59242.23,0,59242.23,"EUR","0.840000",50000,0,50000
2021,"Mexico","Yemen",50000,0,50000,"USD","1.000000",50000,0,50000
2021,"Montenegro","Afghanistan",100000,0,100000,"USD ","1.000000",100000,0,100000
2021,"Morocco","DRC",25000,0,25000,"USD ","1.000000",25000,0,25000
2021,"Netherlands","Afghanistan",23078900,0,23078900,"EUR ","0.860000",19829320,0,19829320
2021,"Netherlands","Burkina Faso (RhPF)",5733944.95,0,5733944.95,"EUR","0.870000",5000000,0,5000000
2021,"Netherlands","DRC",7247790,0,7247790,"EUR ","0.850000",6182365,0,6182365
2021,"Netherlands","Somalia",8455755,0,8455755,"EUR ","0.850000",7212759,0,7212759
2021,"Netherlands","South Sudan",9663720,0,9663720,"EUR ","0.850000",8243153,0,8243153
2021,"Netherlands","Sudan",7247790,0,7247790,"EUR ","0.850000",6182365,0,6182365
2021,"Netherlands","Syria",4689331.77,0,4689331.77,"EUR","0.850000",4000000,0,4000000
2021,"Netherlands","Syria Cross border",10550996.48,0,10550996.48,"EUR","0.850000",9000000,0,9000000
2021,"Netherlands","Yemen",14067995.31,0,14067995.31,"EUR","0.850000",12000000,0,12000000
2021,"New Zealand","Ethiopia",1217825,0,1217825,"NZD","1.440000",1750014.53,0,1750014.53
2021,"New Zealand","Myanmar",1217825,0,1217825,"NZD","1.440000",1750014.53,0,1750014.53
2021,"Norway","Afghanistan",3512564.17,0,3512564.17,"NOK ","8.740000",30710360,0,30710360
2021,"Norway","Burkina Faso (RhPF)",1212528.47,0,1212528.47,"NOK","8.250000",9999722.33,0,9999722.33
2021,"Norway","DRC",1201821.41,0,1201821.41,"NOK ","8.350000",10037612,0,10037612
2021,"Norway","Ethiopia",4015301.19,0,4015301.19,"NOK","8.720000",35000305.49,0,35000305.49
2021,"Norway","Niger (RhPF)",1212528.47,0,1212528.47,"NOK","8.250000",9999722.33,0,9999722.33
2021,"Norway","Nigeria",1818792.71,0,1818792.71,"NOK","8.250000",14999583.5,0,14999583.5
2021,"Norway","oPt",1212528.47,0,1212528.47,"NOK","8.250000",9999722.33,0,9999722.33
2021,"Norway","Somalia",4002260.93,0,4002260.93,"NOK ","8.660000",34644378,0,34644378
2021,"Norway","South Sudan",5807320.83,0,5807320.83,"NOK ","8.750000",50808250,0,50808250
2021,"Norway","Sudan",1741437.37,0,1741437.37,"NOK ","8.350000",14544485,0,14544485
2021,"Norway","Syria",11256422.12,0,11256422.12,"NOK","8.310000",93497764.39,0,93497764.39
2021,"Norway","Syria Cross border",11794886.61,0,11794886.61,"NOK","8.480000",99997048.68,0,99997048.68
2021,"Norway","Ukraine",727517.08,0,727517.08,"NOK","8.250000",5999833.4,0,5999833.4
2021,"Norway","Venezuela",400134.4,0,400134.4,"NOK","8.250000",3299908.37,0,3299908.37
2021,"Norway","Yemen",4217950.62,0,4217950.62,"NOK","8.300000",34999013.2,0,34999013.2
2021,"Philippines","Yemen",10000,0,10000,"USD","1.000000",10000,0,10000
2021,"Private donations (through UNF)","Afghanistan",143760.1,0,143760.1,"USD ","1.000000",143760,0,143760
2021,"Private donations (through UNF)","CAR",1431.79,0,1431.79,"USD ","1.000000",1432,0,1432
2021,"Private donations (through UNF)","DRC",13991.31,0,13991.31,"USD ","1.000000",13991,0,13991
2021,"Private donations (through UNF)","Ethiopia",3775.23,0,3775.23,"USD","1.000000",3775.23,0,3775.23
2021,"Private donations (through UNF)","Iraq",3188.98,0,3188.98,"USD","1.000000",3188.98,0,3188.98
2021,"Private donations (through UNF)","Jordan",149.56,0,149.56,"USD","1.000000",149.56,0,149.56
2021,"Private donations (through UNF)","Lebanon",32697.04,0,32697.04,"USD","1.000000",32697.04,0,32697.04
2021,"Private donations (through UNF)","Myanmar",6654.08,0,6654.08,"USD","1.000000",6654.08,0,6654.08
2021,"Private donations (through UNF)","Nigeria",4372.72,0,4372.72,"USD","1.000000",4372.72,0,4372.72
2021,"Private donations (through UNF)","oPt",9262.03,0,9262.03,"USD","1.000000",9262.03,0,9262.03
2021,"Private donations (through UNF)","Pakistan",24.39,0,24.39,"USD","1.000000",24.39,0,24.39
2021,"Private donations (through UNF)","Somalia",5222.72,0,5222.72,"USD ","1.000000",5223,0,5223
2021,"Private donations (through UNF)","South Sudan",8882.52,0,8882.52,"USD ","1.000000",8883,0,8883
2021,"Private donations (through UNF)","Sudan",11340.7,0,11340.7,"USD ","1.000000",11341,0,11341
2021,"Private donations (through UNF)","Syria",10885.09,0,10885.09,"USD","1.000000",10885.09,0,10885.09
2021,"Private donations (through UNF)","Syria Cross border",2593.5,0,2593.5,"USD","1.000000",2593.5,0,2593.5
2021,"Private donations (through UNF)","Ukraine",2080.97,0,2080.97,"USD","1.000000",2080.97,0,2080.97
2021,"Private donations (through UNF)","Yemen",153652.69,0,153652.69,"USD","1.000000",153652.69,0,153652.69
2021,"PRIVATE SECTOR","Lebanon",502,0,502,"USD","1.000000",502,0,502
2021,"Qatar","Jordan",499995,0,499995,"USD","1.000000",499995,0,499995
2021,"Qatar","Lebanon",499995,0,499995,"USD","1.000000",499995,0,499995
2021,"Qatar","Syria Cross border",999995,0,999995,"USD","1.000000",999995,0,999995
2021,"Romania","Ukraine",28669.72,0,28669.72,"EUR","0.870000",25000,0,25000
2021,"Spain","oPt",1126126.13,0,1126126.13,"EUR","0.890000",1000000,0,1000000
2021,"Spain","Syria",1689189.19,0,1689189.19,"EUR","0.890000",1500000,0,1500000
2021,"Spain","Venezuela",563063.06,0,563063.06,"EUR","0.890000",500000,0,500000
2021,"Sweden","Afghanistan",8639847.01,0,8639847.01,"SEK ","8.730000",75385602,0,75385602
2021,"Sweden","CAR",1379286.04,0,1379286.04,"SEK ","8.760000",12078408,0,12078408
2021,"Sweden","DRC",5747025.16,0,5747025.16,"SEK ","8.760000",50326699,0,50326699
2021,"Sweden","Ethiopia",5402204.1,0,5402204.1,"SEK","8.700000",46999175.67,0,46999175.67
2021,"Sweden","Iraq",804583.59,0,804583.59,"SEK","8.700000",6999877.23,0,6999877.23
2021,"Sweden","Lebanon",1724107.69,0,1724107.69,"SEK","8.700000",14999736.92,0,14999736.92
2021,"Sweden","Myanmar",1609167.18,0,1609167.18,"SEK","8.700000",13999754.46,0,13999754.46
2021,"Sweden","Nigeria",2528691.28,0,2528691.28,"SEK","8.700000",21999614.15,0,21999614.15
2021,"Sweden","oPt",2298810.26,0,2298810.26,"SEK","8.700000",19999649.22,0,19999649.22
2021,"Sweden","Somalia",5652998.21,0,5652998.21,"SEK ","8.890000",50255137,0,50255137
2021,"Sweden","South Sudan",3793036.6,0,3793036.6,"SEK ","8.760000",33215622,0,33215622
2021,"Sweden","Sudan",2873512.58,0,2873512.58,"SEK ","8.760000",25163350,0,25163350
2021,"Sweden","Syria",4597620.51,0,4597620.51,"SEK","8.700000",39999298.45,0,39999298.45
2021,"Sweden","Syria Cross border",6892676.55,0,6892676.55,"SEK","8.700000",59998416.78,0,59998416.78
2021,"Sweden","Ukraine",344821.54,0,344821.54,"SEK","8.700000",2999947.38,0,2999947.38
2021,"Sweden","Yemen",6321728.2,0,6321728.2,"SEK","8.700000",54999035.36,0,54999035.36
2021,"Switzerland","Afghanistan",4157795,0,4157795,"USD ","1.000000",4157795,0,4157795
2021,"Switzerland","Burkina Faso (RhPF)",648648.65,0,648648.65,"CHF","0.920000",600000,0,600000
2021,"Switzerland","CAR",1411957,0,1411957,"CHF ","0.920000",1300824,0,1300824
2021,"Switzerland","Ethiopia",2513187.4,0,2513187.4,"CHF","0.920000",2300000,0,2300000
2021,"Switzerland","Lebanon",1102535.83,0,1102535.83,"CHF","0.910000",1000000,0,1000000
2021,"Switzerland","Myanmar",1624618.42,0,1624618.42,"CHF","0.920000",1500054.35,0,1500054.35
2021,"Switzerland","Niger (RhPF)",994594.59,0,994594.59,"CHF","0.930000",920000,0,920000
2021,"Switzerland","Nigeria",1088139.28,0,1088139.28,"CHF","0.920000",1000000,0,1000000
2021,"Switzerland","oPt",3299622.82,0,3299622.82,"CHF","0.910000",3000000,0,3000000
2021,"Switzerland","Somalia",1052562,0,1052562,"USD ","1.000000",1052562,0,1052562
2021,"Switzerland","South Sudan",2167738.93,0,2167738.93,"CHF ","0.920000",2004998,0,2004998
2021,"Switzerland","Syria",1079913.61,0,1079913.61,"CHF","0.930000",1000000,0,1000000
2021,"Switzerland","Syria Cross border",5668231.96,0,5668231.96,"CHF","0.930000",5283000,0,5283000
2021,"Switzerland","Venezuela",548847.42,0,548847.42,"CHF","0.910000",500000,0,500000
2021,"Switzerland","Yemen",3273440.31,0,3273440.31,"CHF","0.920000",3000000,0,3000000
2021,"UN and Other Agencies","Myanmar",2000000,0,2000000,"USD","1.000000",2000000,0,2000000
2021,"UN and Other Agencies","Syria",149975,0,149975,"USD","1.000000",149975,0,149975
2021,"UN and Other Agencies","Yemen",149975,0,149975,"USD","1.000000",149975,0,149975
2021,"United Kingdom","Afghanistan",82416700,0,82416700,"GBP ","0.740000",60819250,0,60819250
2021,"United Kingdom","CAR",4774960,0,4774960,"GBP ","0.710000",3371122,0,3371122
2021,"United Kingdom","Ethiopia",18268291.29,0,18268291.29,"GBP","0.730000",13400000,0,13400000
2021,"United Kingdom","Iraq",10556579.11,0,10556579.11,"GBP","0.730000",7750000,0,7750000
2021,"United Kingdom","Myanmar",3424759.3,0,3424759.3,"GBP","0.730000",2500000,0,2500000
2021,"United Kingdom","Somalia",3436500,0,3436500,"GBP ","0.730000",2505209,0,2505209
2021,"United Kingdom","South Sudan",3377640,0,3377640,"GBP ","0.710000",2397223,0,2397223
2021,"United Kingdom","Sudan",13638000,0,13638000,"GBP ","0.720000",9846102,0,9846102
2021,"United Kingdom","Syria",4797432.41,0,4797432.41,"GBP","0.730000",3500000,0,3500000
2021,"United Kingdom","Syria Cross border",19845130.31,0,19845130.31,"GBP","0.720000",14308328,0,14308328
2021,"United Kingdom","Venezuela",329380.76,0,329380.76,"GBP","0.760000",250000,0,250000
2021,"United States","CAR",3000000,0,3000000,"USD ","1.000000",3000000,0,3000000
2021,"United States","Ethiopia",12000000,0,12000000,"USD","1.000000",12000000,0,12000000
2021,"United States","Myanmar",1000000,0,1000000,"USD","1.000000",1000000,0,1000000
2021,"United States","Sudan",7610000,0,7610000,"USD ","1.000000",7610000,0,7610000
2021,"United States","Ukraine",1000000,0,1000000,"USD","1.000000",1000000,0,1000000
2021,"United States","Yemen",5801104,0,5801104,"USD","1.000000",5801104,0,5801104
